II;12512;174.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-03-21
I;12519;16.0 deg;20.0 uSH;Hsx;1.0 deg;1;Alpha;4;89;2016-03-22
I;12524;278.0 deg;200.0 uSH;Eso;12.0 deg;4;Beta;15;9;2016-03-22
IA;12525;330.0 deg;0.0 uSH;--;0.0 deg;--;--;13;43;2016-03-22
II;12514;184.0 deg;0.0 uSH;--;0.0 deg;--;--;13;0;2016-03-22
II;12512;174.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-03-22
I;12524;277.0 deg;240.0 uSH;Eso;12.0 deg;3;Beta;15;3;2016-03-23
IA;12525;331.0 deg;0.0 uSH;--;0.0 deg;--;--;13;57;2016-03-23
II;12512;174.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-03-23
II;12511;158.0 deg;0.0 uSH;--;0.0 deg;--;--;3;0;2016-03-23
I;12524;277.0 deg;210.0 uSH;Eso;13.0 deg;4;Beta;15;16;2016-03-24
IA;12525;332.0 deg;0.0 uSH;--;0.0 deg;--;--;13;71;2016-03-24
II;12511;158.0 deg;0.0 uSH;--;0.0 deg;--;--;3;0;2016-03-24
II;12518;133.0 deg;0.0 uSH;--;0.0 deg;--;--;4;0;2016-03-24
I;12524;277.0 deg;190.0 uSH;Eso;11.0 deg;4;Beta;14;29;2016-03-25
I;12526;176.0 deg;120.0 uSH;Hsx;2.0 deg;1;Alpha;5;72;2016-03-25
IA;12525;333.0 deg;0.0 uSH;--;0.0 deg;--;--;13;85;2016-03-25
II;12511;158.0 deg;0.0 uSH;--;0.0 deg;--;--;3;0;2016-03-25
II;12518;133.0 deg;0.0 uSH;--;0.0 deg;--;--;4;0;2016-03-25
II;12513;122.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-03-25
I;12524;278.0 deg;100.0 uSH;Eso;11.0 deg;3;Beta;13;44;2016-03-26
I;12526;175.0 deg;180.0 uSH;Hsx;3.0 deg;1;Alpha;4;59;2016-03-26
II;12518;133.0 deg;0.0 uSH;--;0.0 deg;--;--;4;0;2016-03-26
II;12513;122.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-03-26
I;12524;282.0 deg;80.0 uSH;Hsx;3.0 deg;1;Alpha;14;61;2016-03-27
I;12526;176.0 deg;190.0 uSH;Hsx;3.0 deg;2;Alpha;4;45;2016-03-27
II;12513;122.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-03-27
II;12522;94.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2016-03-27
I;12524;283.0 deg;80.0 uSH;Hsx;3.0 deg;1;Alpha;14;75;2016-03-28
I;12526;178.0 deg;190.0 uSH;Hsx;3.0 deg;2;Alpha;4;30;2016-03-28
II;12522;94.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2016-03-28
I;12524;283.0 deg;60.0 uSH;Hsx;2.0 deg;1;Alpha;14;88;2016-03-29
I;12526;177.0 deg;190.0 uSH;Hsx;3.0 deg;2;Alpha;4;18;2016-03-29
II;12522;94.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2016-03-29
I;12526;178.0 deg;200.0 uSH;Cso;3.0 deg;5;Beta;5;4;2016-03-30
I;12526;178.0 deg;190.0 uSH;Hsx;3.0 deg;2;Alpha;5;9;2016-03-31
I;12526;178.0 deg;200.0 uSH;Hsx;3.0 deg;1;Alpha;5;22;2016-04-01
II;12519;35.0 deg;0.0 uSH;--;0.0 deg;--;--;4;0;2016-04-01
I;12526;178.0 deg;180.0 uSH;Hsx;3.0 deg;1;Alpha;5;36;2016-04-02
II;12519;35.0 deg;0.0 uSH;--;0.0 deg;--;--;4;0;2016-04-02
I;12526;177.0 deg;190.0 uSH;Hsx;2.0 deg;1;Alpha;5;48;2016-04-03
II;12519;35.0 deg;0.0 uSH;--;0.0 deg;--;--;4;0;2016-04-03
I;12526;177.0 deg;160.0 uSH;Hsx;2.0 deg;1;Alpha;5;61;2016-04-04
I;12527;132.0 deg;0.0 uSH;Axx;1.0 deg;2;Alpha;14;16;2016-04-04
I;12528;110.0 deg;10.0 uSH;Bxo;5.0 deg;5;Beta;6;6;2016-04-04
I;12526;179.0 deg;150.0 uSH;Hsx;2.0 deg;1;Alpha;3;76;2016-04-05
I;12528;112.0 deg;10.0 uSH;Bxo;5.0 deg;2;Beta;7;9;2016-04-05
IA;12527;133.0 deg;0.0 uSH;--;0.0 deg;--;--;14;30;2016-04-05
I;12526;179.0 deg;120.0 uSH;Hsx;2.0 deg;1;Alpha;3;89;2016-04-06
I;12528;113.0 deg;30.0 uSH;Cro;5.0 deg;4;Beta-Gamma;7;23;2016-04-06
IA;12527;134.0 deg;0.0 uSH;--;0.0 deg;--;--;14;44;2016-04-06
I;12528;113.0 deg;20.0 uSH;Dro;5.0 deg;3;Beta;7;37;2016-04-07
IA;12527;134.0 deg;0.0 uSH;--;0.0 deg;--;--;14;58;2016-04-07
I;12528;114.0 deg;40.0 uSH;Cao;5.0 deg;5;Beta;7;51;2016-04-08
I;12529;346.0 deg;330.0 uSH;Hkx;5.0 deg;1;Alpha;10;77;2016-04-08
IA;12527;135.0 deg;0.0 uSH;--;0.0 deg;--;--;14;72;2016-04-08
II;12524;300.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2016-04-08
I;12528;114.0 deg;10.0 uSH;Bxo;5.0 deg;2;Beta;7;64;2016-04-09
I;12529;344.0 deg;350.0 uSH;Dhi;10.0 deg;5;Beta;10;66;2016-04-09
IA;12527;136.0 deg;0.0 uSH;--;0.0 deg;--;--;14;86;2016-04-09
II;12524;300.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2016-04-09
I;12528;116.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;7;79;2016-04-10
I;12529;343.0 deg;820.0 uSH;Ehi;12.0 deg;8;Beta;10;54;2016-04-10
II;12524;300.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2016-04-10
I;12529;341.0 deg;820.0 uSH;Eki;11.0 deg;16;Beta;9;42;2016-04-11
I;12529;342.0 deg;850.0 uSH;Eki;12.0 deg;19;Beta;9;28;2016-04-12
I;12530;21.0 deg;30.0 uSH;Cso;4.0 deg;3;Beta;15;11;2016-04-12
I;12529;343.0 deg;800.0 uSH;Eho;12.0 deg;12;Beta;9;14;2016-04-13
I;12530;22.0 deg;20.0 uSH;Cro;4.0 deg;2;Beta;15;25;2016-04-13
I;12529;344.0 deg;780.0 uSH;Eko;12.0 deg;8;Beta;9;0;2016-04-14
I;12530;23.0 deg;20.0 uSH;Hrx;3.0 deg;2;Alpha;15;39;2016-04-14
I;12531;285.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;14;59;2016-04-14
I;12529;344.0 deg;790.0 uSH;Eki;12.0 deg;14;Beta;10;13;2016-04-15
I;12530;24.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;14;53;2016-04-15
I;12531;286.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;14;45;2016-04-15
I;12529;341.0 deg;740.0 uSH;Eki;13.0 deg;36;Beta-Gamma;10;24;2016-04-16
I;12530;24.0 deg;10.0 uSH;Axx;2.0 deg;2;Alpha;13;67;2016-04-16
I;12531;283.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;13;34;2016-04-16
II;12526;197.0 deg;0.0 uSH;--;0.0 deg;--;--;5;0;2016-04-16
I;12529;340.0 deg;720.0 uSH;Eki;14.0 deg;18;Beta-Gamma;10;37;2016-04-17
I;12530;24.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;8;80;2016-04-17
I;12532;240.0 deg;20.0 uSH;Cao;5.0 deg;2;Beta;7;62;2016-04-17
IA;12531;284.0 deg;0.0 uSH;--;0.0 deg;--;--;13;20;2016-04-17
II;12526;197.0 deg;0.0 uSH;--;0.0 deg;--;--;5;0;2016-04-17
I;12529;342.0 deg;780.0 uSH;Eki;14.0 deg;10;Beta-Gamma;10;52;2016-04-18
I;12532;238.0 deg;50.0 uSH;Cao;2.0 deg;5;Beta;7;53;2016-04-18
IA;12531;285.0 deg;0.0 uSH;--;0.0 deg;--;--;13;6;2016-04-18
II;12526;197.0 deg;0.0 uSH;--;0.0 deg;--;--;5;0;2016-04-18
I;12529;344.0 deg;610.0 uSH;Cko;9.0 deg;5;Beta;10;67;2016-04-19
I;12532;237.0 deg;30.0 uSH;Hax;5.0 deg;3;Alpha;6;40;2016-04-19
IA;12531;286.0 deg;0.0 uSH;--;0.0 deg;--;--;13;8;2016-04-19
I;12529;346.0 deg;600.0 uSH;Cko;5.0 deg;5;Beta;10;81;2016-04-20
I;12532;238.0 deg;40.0 uSH;Cao;6.0 deg;3;Beta;6;27;2016-04-20
IA;12531;287.0 deg;0.0 uSH;--;0.0 deg;--;--;13;22;2016-04-20
I;12532;239.0 deg;30.0 uSH;Cao;4.0 deg;3;Beta;6;13;2016-04-21
I;12533;184.0 deg;60.0 uSH;Hsx;2.0 deg;1;Alpha;2;68;2016-04-21
IA;12531;288.0 deg;0.0 uSH;--;0.0 deg;--;--;13;36;2016-04-21
II;12528;133.0 deg;0.0 uSH;--;0.0 deg;--;--;7;0;2016-04-21
I;12532;239.0 deg;20.0 uSH;Cro;4.0 deg;3;Beta;6;1;2016-04-22
I;12533;184.0 deg;60.0 uSH;Hsx;2.0 deg;1;Alpha;2;54;2016-04-22
IA;12531;288.0 deg;0.0 uSH;--;0.0 deg;--;--;13;50;2016-04-22
II;12528;133.0 deg;0.0 uSH;--;0.0 deg;--;--;7;0;2016-04-22
I;12532;237.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;6;12;2016-04-23
I;12533;182.0 deg;60.0 uSH;Hsx;1.0 deg;1;Alpha;2;43;2016-04-23
IA;12531;289.0 deg;0.0 uSH;--;0.0 deg;--;--;13;64;2016-04-23
II;12528;133.0 deg;0.0 uSH;--;0.0 deg;--;--;7;0;2016-04-23
I;12533;180.0 deg;80.0 uSH;Hsx;1.0 deg;1;Alpha;2;30;2016-04-24
IA;12531;290.0 deg;0.0 uSH;--;0.0 deg;--;--;13;78;2016-04-24
IA;12532;239.0 deg;0.0 uSH;--;0.0 deg;--;--;6;27;2016-04-24
I;12532;239.0 deg;40.0 uSH;Cao;4.0 deg;3;Beta;5;41;2016-04-25
I;12533;182.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;2;15;2016-04-25
I;12534;149.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;6;48;2016-04-25
I;12535;124.0 deg;60.0 uSH;Hax;1.0 deg;1;Alpha;5;74;2016-04-25
I;12532;241.0 deg;10.0 uSH;Bxo;4.0 deg;5;Beta;5;55;2016-04-26
I;12533;185.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;2;1;2016-04-26
I;12535;127.0 deg;30.0 uSH;Hax;1.0 deg;1;Alpha;5;59;2016-04-26
IA;12534;151.0 deg;0.0 uSH;--;0.0 deg;--;--;11;35;2016-04-26
I;12532;240.0 deg;10.0 uSH;Bxo;6.0 deg;4;Beta;6;68;2016-04-27
I;12533;182.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;2;10;2016-04-27
I;12535;127.0 deg;30.0 uSH;Hax;1.0 deg;1;Alpha;6;45;2016-04-27
I;12536;117.0 deg;40.0 uSH;Dao;3.0 deg;5;Beta;15;55;2016-04-27
I;12537;208.0 deg;20.0 uSH;Cro;3.0 deg;4;Beta;7;36;2016-04-27
IA;12534;151.0 deg;0.0 uSH;--;0.0 deg;--;--;11;21;2016-04-27
I;12532;241.0 deg;20.0 uSH;Cro;3.0 deg;2;Beta;5;82;2016-04-28
I;12533;183.0 deg;110.0 uSH;Hsx;3.0 deg;1;Alpha;3;24;2016-04-28
I;12535;129.0 deg;20.0 uSH;Hsx;1.0 deg;2;Alpha;6;30;2016-04-28
I;12536;118.0 deg;80.0 uSH;Dao;4.0 deg;9;Beta;15;41;2016-04-28
I;12537;209.0 deg;40.0 uSH;Dao;6.0 deg;9;Beta;7;50;2016-04-28
I;12538;125.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;4;34;2016-04-28
IA;12534;152.0 deg;0.0 uSH;--;0.0 deg;--;--;11;7;2016-04-28
II;12530;42.0 deg;0.0 uSH;--;0.0 deg;--;--;13;0;2016-04-28
I;12533;183.0 deg;90.0 uSH;Hsx;2.0 deg;1;Alpha;2;37;2016-04-29
I;12535;130.0 deg;30.0 uSH;Cao;4.0 deg;5;Beta;7;16;2016-04-29
I;12536;118.0 deg;70.0 uSH;Dai;6.0 deg;7;Beta;16;28;2016-04-29
I;12537;211.0 deg;80.0 uSH;Dai;8.0 deg;9;Beta;7;65;2016-04-29
I;12538;124.0 deg;0.0 uSH;Axx;0.0 deg;1;Alpha;4;22;2016-04-29
I;12539;80.0 deg;30.0 uSH;Hax;2.0 deg;1;Alpha;17;66;2016-04-29
IA;12534;153.0 deg;0.0 uSH;--;0.0 deg;--;--;11;7;2016-04-29
II;12530;42.0 deg;0.0 uSH;--;0.0 deg;--;--;13;0;2016-04-29
I;12533;183.0 deg;80.0 uSH;Hsx;2.0 deg;1;Alpha;2;50;2016-04-30
I;12535;131.0 deg;30.0 uSH;Cao;3.0 deg;5;Beta;6;2;2016-04-30
I;12536;117.0 deg;90.0 uSH;Dai;6.0 deg;8;Beta;16;16;2016-04-30
I;12537;210.0 deg;70.0 uSH;Dso;10.0 deg;5;Beta;9;77;2016-04-30
I;12538;126.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;4;7;2016-04-30
I;12539;82.0 deg;30.0 uSH;Cao;2.0 deg;2;Beta;17;51;2016-04-30
IA;12534;154.0 deg;0.0 uSH;--;0.0 deg;--;--;11;21;2016-04-30
II;12530;42.0 deg;0.0 uSH;--;0.0 deg;--;--;13;0;2016-04-30
I;12533;183.0 deg;80.0 uSH;Hsx;2.0 deg;1;Alpha;3;64;2016-05-01
I;12535;131.0 deg;30.0 uSH;Cao;3.0 deg;3;Beta;6;12;2016-05-01
I;12536;117.0 deg;100.0 uSH;Dai;5.0 deg;9;Beta;16;2;2016-05-01
I;12537;209.0 deg;20.0 uSH;Hax;2.0 deg;1;Alpha;9;90;2016-05-01
I;12539;81.0 deg;50.0 uSH;Cao;8.0 deg;6;Beta;17;38;2016-05-01
I;12540;68.0 deg;20.0 uSH;Hrx;2.0 deg;2;Alpha;21;51;2016-05-01
IA;12534;154.0 deg;0.0 uSH;--;0.0 deg;--;--;11;35;2016-05-01
IA;12538;127.0 deg;0.0 uSH;--;0.0 deg;--;--;4;8;2016-05-01
II;12529;3.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-05-01
I;12533;184.0 deg;70.0 uSH;Hsx;2.0 deg;1;Alpha;3;78;2016-05-02
I;12535;133.0 deg;40.0 uSH;Hax;2.0 deg;3;Alpha;6;27;2016-05-02
I;12536;117.0 deg;150.0 uSH;Dai;5.0 deg;11;Beta;16;11;2016-05-02
I;12539;84.0 deg;100.0 uSH;Eai;12.0 deg;8;Beta;16;22;2016-05-02
I;12540;68.0 deg;20.0 uSH;Hrx;2.0 deg;3;Alpha;21;38;2016-05-02
IA;12534;155.0 deg;0.0 uSH;--;0.0 deg;--;--;11;49;2016-05-02
IA;12538;129.0 deg;0.0 uSH;--;0.0 deg;--;--;4;23;2016-05-02
II;12529;3.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-05-02
I;12535;135.0 deg;30.0 uSH;Cao;2.0 deg;3;Beta;7;42;2016-05-03
I;12536;119.0 deg;90.0 uSH;Dao;6.0 deg;9;Beta;16;26;2016-05-03
I;12539;86.0 deg;70.0 uSH;Eai;13.0 deg;7;Beta;16;7;2016-05-03
I;12540;69.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;22;24;2016-05-03
I;12541;29.0 deg;10.0 uSH;Bxo;1.0 deg;3;Beta;4;64;2016-05-03
IA;12534;156.0 deg;0.0 uSH;--;0.0 deg;--;--;11;63;2016-05-03
IA;12538;131.0 deg;0.0 uSH;--;0.0 deg;--;--;4;38;2016-05-03
II;12529;3.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-05-03
I;12535;135.0 deg;20.0 uSH;Hax;1.0 deg;1;Alpha;7;55;2016-05-04
I;12536;118.0 deg;70.0 uSH;Dao;6.0 deg;5;Beta;15;38;2016-05-04
I;12539;85.0 deg;50.0 uSH;Eao;13.0 deg;7;Beta;16;5;2016-05-04
I;12541;28.0 deg;20.0 uSH;Cro;4.0 deg;4;Beta;4;52;2016-05-04
IA;12534;157.0 deg;0.0 uSH;--;0.0 deg;--;--;11;77;2016-05-04
IA;12538;133.0 deg;0.0 uSH;--;0.0 deg;--;--;4;53;2016-05-04
IA;12540;70.0 deg;0.0 uSH;--;0.0 deg;--;--;22;10;2016-05-04
I;12535;135.0 deg;20.0 uSH;Hax;1.0 deg;1;Alpha;7;68;2016-05-05
I;12536;118.0 deg;70.0 uSH;Dao;6.0 deg;8;Beta;15;51;2016-05-05
I;12539;85.0 deg;10.0 uSH;Bxo;13.0 deg;3;Beta;16;18;2016-05-05
I;12541;28.0 deg;20.0 uSH;Cro;4.0 deg;3;Beta;4;39;2016-05-05
I;12542;356.0 deg;250.0 uSH;Cko;3.0 deg;2;Beta;9;70;2016-05-05
IA;12538;133.0 deg;0.0 uSH;--;0.0 deg;--;--;4;66;2016-05-05
IA;12540;70.0 deg;0.0 uSH;--;0.0 deg;--;--;22;3;2016-05-05
I;12536;119.0 deg;20.0 uSH;Hsx;1.0 deg;2;Alpha;14;66;2016-05-06
I;12539;82.0 deg;20.0 uSH;Hrx;9.0 deg;4;Alpha;16;29;2016-05-06
I;12541;25.0 deg;30.0 uSH;Dro;4.0 deg;6;Beta;4;28;2016-05-06
I;12542;357.0 deg;120.0 uSH;Cso;3.0 deg;3;Beta;10;56;2016-05-06
IA;12535;136.0 deg;0.0 uSH;--;0.0 deg;--;--;7;83;2016-05-06
IA;12538;134.0 deg;0.0 uSH;--;0.0 deg;--;--;4;81;2016-05-06
IA;12540;70.0 deg;0.0 uSH;--;0.0 deg;--;--;22;17;2016-05-06
I;12536;117.0 deg;10.0 uSH;Hsx;1.0 deg;1;Alpha;15;78;2016-05-07
I;12539;77.0 deg;10.0 uSH;Axx;2.0 deg;2;Alpha;17;38;2016-05-07
I;12541;25.0 deg;10.0 uSH;Bxi;7.0 deg;10;Beta;4;14;2016-05-07
I;12542;357.0 deg;150.0 uSH;Cso;4.0 deg;3;Beta;10;42;2016-05-07
IA;12540;71.0 deg;0.0 uSH;--;0.0 deg;--;--;22;31;2016-05-07
I;12536;119.0 deg;10.0 uSH;Hsx;1.0 deg;1;Alpha;15;92;2016-05-08
I;12539;78.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;16;51;2016-05-08
I;12541;27.0 deg;20.0 uSH;Cro;5.0 deg;5;Beta;4;0;2016-05-08
I;12542;359.0 deg;170.0 uSH;Hax;5.0 deg;4;Alpha;11;28;2016-05-08
IA;12540;72.0 deg;0.0 uSH;--;0.0 deg;--;--;22;45;2016-05-08
II;12532;258.0 deg;0.0 uSH;--;0.0 deg;--;--;6;0;2016-05-08
I;12541;28.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;4;14;2016-05-09
I;12542;358.0 deg;100.0 uSH;Cao;5.0 deg;8;Beta;12;16;2016-05-09
I;12543;2.0 deg;10.0 uSH;Bxo;4.0 deg;3;Beta;6;12;2016-05-09
IA;12539;79.0 deg;0.0 uSH;--;0.0 deg;--;--;16;65;2016-05-09
IA;12540;73.0 deg;0.0 uSH;--;0.0 deg;--;--;22;59;2016-05-09
II;12532;258.0 deg;0.0 uSH;--;0.0 deg;--;--;6;0;2016-05-09
I;12541;29.0 deg;0.0 uSH;Axx;0.0 deg;1;Alpha;4;29;2016-05-10
I;12542;357.0 deg;150.0 uSH;Dai;5.0 deg;16;Beta-Gamma;12;3;2016-05-10
I;12543;3.0 deg;30.0 uSH;Dso;4.0 deg;7;Beta;5;3;2016-05-10
I;12544;300.0 deg;30.0 uSH;Cro;3.0 deg;4;Beta;21;60;2016-05-10
IA;12539;79.0 deg;0.0 uSH;--;0.0 deg;--;--;16;79;2016-05-10
IA;12540;73.0 deg;0.0 uSH;--;0.0 deg;--;--;22;73;2016-05-10
II;12532;258.0 deg;0.0 uSH;--;0.0 deg;--;--;6;0;2016-05-10
I;12542;358.0 deg;130.0 uSH;Cao;6.0 deg;15;Beta-Gamma;12;11;2016-05-11
I;12543;2.0 deg;90.0 uSH;Dao;6.0 deg;10;Beta-Gamma;5;15;2016-05-11
I;12544;302.0 deg;40.0 uSH;Dso;4.0 deg;4;Beta;20;45;2016-05-11
I;12545;342.0 deg;10.0 uSH;Hrx;1.0 deg;1;Alpha;21;5;2016-05-11
IA;12540;74.0 deg;0.0 uSH;--;0.0 deg;--;--;22;87;2016-05-11
IA;12541;31.0 deg;0.0 uSH;--;0.0 deg;--;--;4;44;2016-05-11
II;12537;227.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2016-05-11
I;12542;357.0 deg;130.0 uSH;Cai;6.0 deg;12;Beta;11;23;2016-05-12
I;12543;1.0 deg;110.0 uSH;Dai;7.0 deg;9;Beta;5;27;2016-05-12
I;12544;301.0 deg;30.0 uSH;Cso;8.0 deg;6;Beta;21;33;2016-05-12
I;12545;343.0 deg;30.0 uSH;Cro;5.0 deg;5;Beta;21;9;2016-05-12
IA;12541;33.0 deg;0.0 uSH;--;0.0 deg;--;--;4;59;2016-05-12
II;12537;227.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2016-05-12
I;12542;357.0 deg;160.0 uSH;Dai;6.0 deg;11;Beta-Gamma;10;36;2016-05-13
I;12543;1.0 deg;80.0 uSH;Dso;7.0 deg;8;Beta;5;40;2016-05-13
I;12544;300.0 deg;20.0 uSH;Cro;5.0 deg;3;Beta;20;21;2016-05-13
I;12545;342.0 deg;90.0 uSH;Dai;6.0 deg;5;Beta;21;21;2016-05-13
IA;12541;35.0 deg;0.0 uSH;--;0.0 deg;--;--;4;74;2016-05-13
II;12537;227.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2016-05-13
II;12533;202.0 deg;0.0 uSH;--;0.0 deg;--;--;3;0;2016-05-13
I;12542;358.0 deg;160.0 uSH;Dac;5.0 deg;16;Beta;10;50;2016-05-14
I;12543;2.0 deg;40.0 uSH;Dao;6.0 deg;6;Beta;5;54;2016-05-14
I;12544;297.0 deg;20.0 uSH;Cro;7.0 deg;6;Beta;21;11;2016-05-14
I;12545;343.0 deg;70.0 uSH;Cao;7.0 deg;8;Beta;21;35;2016-05-14
IA;12541;37.0 deg;0.0 uSH;--;0.0 deg;--;--;4;89;2016-05-14
II;12533;202.0 deg;0.0 uSH;--;0.0 deg;--;--;3;0;2016-05-14
I;12542;358.0 deg;140.0 uSH;Dac;6.0 deg;12;Beta;10;64;2016-05-15
I;12543;3.0 deg;20.0 uSH;Cao;6.0 deg;4;Beta;5;69;2016-05-15
I;12544;294.0 deg;40.0 uSH;Dao;8.0 deg;10;Beta;21;1;2016-05-15
I;12545;343.0 deg;60.0 uSH;Cao;7.0 deg;11;Beta;21;49;2016-05-15
I;12546;223.0 deg;250.0 uSH;Hhx;6.0 deg;1;Alpha;7;71;2016-05-15
II;12533;202.0 deg;0.0 uSH;--;0.0 deg;--;--;3;0;2016-05-15
I;12542;358.0 deg;110.0 uSH;Cai;4.0 deg;4;Beta;11;77;2016-05-16
I;12543;1.0 deg;30.0 uSH;Cro;5.0 deg;3;Beta;5;80;2016-05-16
I;12544;296.0 deg;150.0 uSH;Dai;9.0 deg;14;Beta-Gamma;21;15;2016-05-16
I;12545;346.0 deg;70.0 uSH;Cao;4.0 deg;4;Beta;21;65;2016-05-16
I;12546;224.0 deg;410.0 uSH;Hhx;5.0 deg;2;Alpha;7;57;2016-05-16
II;12535;154.0 deg;0.0 uSH;--;0.0 deg;--;--;7;0;2016-05-16
I;12542;358.0 deg;30.0 uSH;Hsx;2.0 deg;1;Alpha;11;90;2016-05-17
I;12543;359.0 deg;10.0 uSH;Hsx;1.0 deg;1;Alpha;5;91;2016-05-17
I;12544;295.0 deg;160.0 uSH;Dai;9.0 deg;20;Beta-Gamma;20;27;2016-05-17
I;12545;347.0 deg;20.0 uSH;Cro;3.0 deg;2;Beta;20;79;2016-05-17
I;12546;225.0 deg;540.0 uSH;Hhx;6.0 deg;2;Alpha;7;43;2016-05-17
II;12535;154.0 deg;0.0 uSH;--;0.0 deg;--;--;7;0;2016-05-17
I;12544;296.0 deg;120.0 uSH;Cao;8.0 deg;11;Beta-Gamma;22;41;2016-05-18
I;12546;222.0 deg;540.0 uSH;Cho;5.0 deg;5;Beta;7;33;2016-05-18
II;12535;154.0 deg;0.0 uSH;--;0.0 deg;--;--;7;0;2016-05-18
II;12536;136.0 deg;0.0 uSH;--;0.0 deg;--;--;15;0;2016-05-18
I;12544;296.0 deg;110.0 uSH;Cso;6.0 deg;6;Beta;21;55;2016-05-19
I;12546;222.0 deg;480.0 uSH;Cho;6.0 deg;2;Beta;7;19;2016-05-19
II;12536;136.0 deg;0.0 uSH;--;0.0 deg;--;--;15;0;2016-05-19
I;12544;298.0 deg;80.0 uSH;Hsx;2.0 deg;1;Alpha;22;70;2016-05-20
I;12546;221.0 deg;440.0 uSH;Cho;7.0 deg;4;Beta;7;7;2016-05-20
I;12547;256.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;18;28;2016-05-20
II;12536;136.0 deg;0.0 uSH;--;0.0 deg;--;--;15;0;2016-05-20
I;12544;298.0 deg;80.0 uSH;Hsx;2.0 deg;1;Alpha;22;83;2016-05-21
I;12546;222.0 deg;520.0 uSH;Cho;7.0 deg;9;Beta;7;7;2016-05-21
I;12547;257.0 deg;10.0 uSH;Bxo;4.0 deg;3;Beta;17;42;2016-05-21
I;12546;223.0 deg;550.0 uSH;Cho;7.0 deg;7;Beta;7;21;2016-05-22
IA;12547;258.0 deg;0.0 uSH;--;0.0 deg;--;--;17;56;2016-05-22
I;12546;224.0 deg;480.0 uSH;Cho;6.0 deg;5;Beta;7;35;2016-05-23
IA;12547;259.0 deg;0.0 uSH;--;0.0 deg;--;--;17;70;2016-05-23
I;12546;224.0 deg;460.0 uSH;Hhx;6.0 deg;3;Alpha;7;49;2016-05-24
IA;12547;259.0 deg;0.0 uSH;--;0.0 deg;--;--;17;84;2016-05-24
I;12546;225.0 deg;450.0 uSH;Hhx;4.0 deg;1;Alpha;7;63;2016-05-25
I;12548;170.0 deg;10.0 uSH;Bxo;4.0 deg;3;Beta;13;8;2016-05-25
I;12546;224.0 deg;330.0 uSH;Hhx;4.0 deg;1;Alpha;7;75;2016-05-26
I;12548;171.0 deg;50.0 uSH;Dao;6.0 deg;6;Beta;13;22;2016-05-26
II;12543;21.0 deg;0.0 uSH;--;0.0 deg;--;--;5;0;2016-05-26
I;12546;224.0 deg;300.0 uSH;Hhx;3.0 deg;1;Alpha;7;88;2016-05-27
I;12548;172.0 deg;120.0 uSH;Dso;8.0 deg;9;Beta;13;36;2016-05-27
II;12543;21.0 deg;0.0 uSH;--;0.0 deg;--;--;5;0;2016-05-27
II;12542;16.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-05-27
I;12548;171.0 deg;130.0 uSH;Dsi;8.0 deg;9;Beta;13;49;2016-05-28
II;12543;21.0 deg;0.0 uSH;--;0.0 deg;--;--;5;0;2016-05-28
II;12542;16.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2016-05-28
II;12545;360.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2016-05-28
I;12548;171.0 deg;120.0 uSH;Cso;8.0 deg;8;Beta;13;62;2016-05-29
